# LAMMPS data file written by WriteLammpsdata function in RASPA(written by Zhao Li)
1912 atoms
0 bonds
0 angles
0 dihedrals
0 impropers
0 25.6 xlo xhi
0 25.6 ylo yhi
0 25.6 zlo zhi
1.56755e-15 1.56755e-15 1.56755e-15 xy xz yz

3 atom types
0 bond types
0 angle types
0 dihedral types
0 improper types

Masses

1 15.9994 # Ow
2 1.00079 # Hw
3 0 # Lw

Pair Coeffs

1 0.155002 3.1536 # Ow
2 0 0 # Hw
3 0 0 # Lw

Atoms

289 74 1 0 1.53276 21.8798 23.011 # TIP4P Ow
290 74 3 -1.04 1.6242 21.9091 22.8958 # TIP4P Lw
291 74 2 0.52 1.32645 22.3531 22.205 # TIP4P Hw
292 74 2 0.52 2.45341 21.6353 22.9168 # TIP4P Hw
293 75 1 0 15.598 9.46583 3.86961 # TIP4P Ow
294 75 3 -1.04 15.6243 9.53718 3.74032 # TIP4P Lw
295 75 2 0.52 15.2577 9.24988 3.00142 # TIP4P Hw
296 75 2 0.52 16.144 10.2391 3.72779 # TIP4P Hw
297 76 1 0 14.7826 9.79146 9.15971 # TIP4P Ow
298 76 3 -1.04 14.7981 9.80701 9.01133 # TIP4P Lw
299 76 2 0.52 14.4653 10.5074 8.60929 # TIP4P Hw
300 76 2 0.52 15.221 9.19694 8.551 # TIP4P Hw
301 77 1 0 8.98004 17.599 21.0309 # TIP4P Ow
302 77 3 -1.04 9.0317 17.6277 20.893 # TIP4P Lw
303 77 2 0.52 9.02431 18.4453 20.5857 # TIP4P Hw
304 77 2 0.52 9.33932 16.9763 20.3989 # TIP4P Hw
305 78 1 0 21.0381 18.6468 23.6526 # TIP4P Ow
306 78 3 -1.04 21.1205 18.6144 23.5315 # TIP4P Lw
307 78 2 0.52 21.1222 17.8025 23.2093 # TIP4P Hw
308 78 2 0.52 21.598 19.2385 23.15 # TIP4P Hw
309 79 1 0 17.5478 19.6715 5.38986 # TIP4P Ow
310 79 3 -1.04 17.5183 19.7438 5.26181 # TIP4P Lw
311 79 2 0.52 17.6311 19.3386 4.49628 # TIP4P Hw
312 79 2 0.52 17.2341 20.5695 5.28317 # TIP4P Hw
313 80 1 0 12.009 22.9743 4.3927 # TIP4P Ow
314 80 3 -1.04 12.0762 23.0995 4.44097 # TIP4P Lw
315 80 2 0.52 12.368 23.6875 3.86482 # TIP4P Hw
316 80 2 0.52 12.175 23.2385 5.29763 # TIP4P Hw
317 81 1 0 24.4052 11.6079 6.82352 # TIP4P Ow
318 81 3 -1.04 24.4736 11.7321 6.77464 # TIP4P Lw
319 81 2 0.52 24.1433 12.1739 6.09738 # TIP4P Hw
320 81 2 0.52 25.2015 12.0123 7.16782 # TIP4P Hw
321 82 1 0 4.88782 7.01103 9.08892 # TIP4P Ow
322 82 3 -1.04 4.76863 6.92524 9.1195 # TIP4P Lw
323 82 2 0.52 4.29362 7.07858 9.83631 # TIP4P Hw
324 82 2 0.52 4.55099 6.27332 8.58044 # TIP4P Hw
325 83 1 0 27.1316 2.65011 10.0257 # TIP4P Ow
326 83 3 -1.04 27.1228 2.67945 10.1726 # TIP4P Lw
327 83 2 0.52 26.7087 3.39692 10.4495 # TIP4P Hw
328 83 2 0.52 27.4855 2.13252 10.749 # TIP4P Hw
329 84 1 0 2.64724 13.8267 1.58401 # TIP4P Ow
330 84 3 -1.04 2.61733 13.7904 1.44157 # TIP4P Lw
331 84 2 0.52 1.83748 13.4582 1.23088 # TIP4P Hw
332 84 2 0.52 3.22333 13.9121 0.824374 # TIP4P Hw
